form,control,ctype,text,align,dock,anchor,match,port_hint,status,notes
NIT,TsbModSelector,?,"""Mod Selector""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
NIT,MsGetUpdate,?,"""&NIT v2.0 is available""",,,,none,,GAP?,
NIT,MsPlayedInfo,?,"""Mod played for 28 hours 34 mins""",System.Windows.Forms.ToolStripItemAlignment.Right,,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,TsStatus,?,"""ToolStrip1""",,System.Windows.Forms.DockStyle.Bottom,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,BtMods,?,"""Mods:""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,BtRecycleToggle,?,"""btRecycleToggle""",System.Windows.Forms.ToolStripItemAlignment.Right,,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,BtOverwrite,?,"""Overwrite:""",System.Windows.Forms.ToolStripItemAlignment.Right,,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,BtSelectTextFile,?,"""Select:""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
NIT,BtCharacter,?,,System.Windows.Forms.ToolStripItemAlignment.Right,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,BtWizardReport,?,,System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
NIT,BtHealth,?,"""NWN Health""",System.Windows.Forms.ToolStripItemAlignment.Right,,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,BtFileCheckInfo,?,"""ToolStripButton1""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
NIT,tsIconSeparator,?,,System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
NIT,MgInfo,?,"""Info""",System.Windows.Forms.ToolStripItemAlignment.Right,,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,BtModCount,?,"""0/0""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,ToolStripSeparator1,?,,,,,none,,GAP?,
NIT,BtGroupHdg,?,"""Group:""",,,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,BtGroup,?,"""None""",,,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
NIT,LpNit,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,ScProfile,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,TlMods,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,LbProfile,?,"""Profile""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,FvMods,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/core/install_manager.py | vaultkeeper/ui/file_view.py | vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,FvContents,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/file_view.py,AUTO-PORTED,
NIT,LbContents,?,"""Contents""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,ScContents,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,TlContents,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,TlModInfoContainer,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,TlModProperties,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/mod_properties.py,AUTO-PORTED,
NIT,TxHenchmen,?,,System.Windows.Forms.HorizontalAlignment.Center,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,strong,vaultkeeper/ui/dialogs/mod_properties.py,AUTO-PORTED,
NIT,TxLevelStart,?,,System.Windows.Forms.HorizontalAlignment.Center,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,strong,vaultkeeper/ui/dialogs/mod_properties.py,AUTO-PORTED,
NIT,TxLevelEnd,?,,System.Windows.Forms.HorizontalAlignment.Center,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,strong,vaultkeeper/ui/dialogs/mod_properties.py,AUTO-PORTED,
NIT,lbHenchmen,?,"""Hench""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,lbLevelEnd,?,"""End""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,lbLevelStart,?,"""Start""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,lbWeapon,?,"""Weapon""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,lbRating,?,"""Rating""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,SbWeapon,?,,,,,strong,vaultkeeper/ui/dialogs/mod_properties.py,AUTO-PORTED,
NIT,SbRating,?,"""None""",,,,strong,vaultkeeper/ui/dialogs/mod_properties.py,AUTO-PORTED,
NIT,tlModNotes,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RtModNotes,?,"""""",,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,LpNotesToolbar,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,SpNotes,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
NIT,RttNotes,?,"""RichTextToolbar1""",,,,none,,GAP?,
NIT,tlModStatus,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,lbModState,?,"""State""",,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,BimLink,?,,,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
NIT,FvDetails,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/file_view.py | vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,LbDetails,?,"""Details""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,ScDetails,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,TlDetails,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,PnDetails,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,PnDetailsText,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RtDetails,?,"""""",,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,PnDetailsList,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,LpDetailsToolbar,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RttDetails,?,"""RichTextToolbar1""",,,,none,,GAP?,
NIT,SpDetails,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
NIT,LpProperties,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,LbProperties,?,"""Properties""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
NIT,pnPropertiesText,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RtProperties,?,"""""",,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,LpPropertiesToolbar,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RttProperties,?,"""RichTextToolbar1""",,,,none,,GAP?,
NIT,ScMod,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,LpToolbar,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,TsQuick,?,"""ToolStrip1""",,,,strong,vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsSelectAll,?,"""Select All""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,ToolStripSeparator2,?,,,,,none,,GAP?,
NIT,TsCut,?,"""Cut""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsCopy,?,"""Copy""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsCopyName,?,"""Name""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsPaste,?,"""Paste""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,ToolStripMenuItem1,?,,,,,none,,GAP?,
NIT,ToolStripSeparator14,?,,,,,none,,GAP?,
NIT,TsDelete,?,"""Delete""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsRename,?,"""Rename""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsFind,?,"""Find""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,ToolStripSeparator15,?,,,,,none,,GAP?,
NIT,TsNewGroup,?,"""New Group""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsNewMod,?,"""New Mod""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsMoveToGroup,?,"""Move to""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsSelectGroupName,?,"""Cancel""",,,,none,,GAP?,
NIT,TsGoToGroup,?,"""Go to""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,ToolStripMenuItem13,?,"""Cancel""",,,,none,,GAP?,
NIT,ToolStripMenuItem14,?,"""None""",,,,none,,GAP?,
NIT,ToolStripSeparator16,?,,,,,none,,GAP?,
NIT,TsDownloadProject,?,"""Project""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsAddFiles,?,"""Add Files""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsUpdateDownloads,?,"""Downloads""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsCreateInstaller,?,"""Installer""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,ToolStripSeparator17,?,,,,,none,,GAP?,
NIT,TsInstall,?,"""Install""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsUninstall,?,"""Uninstall""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsCreateRestorer,?,"""Restorer""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,ToolStripSeparator19,?,,,,,none,,GAP?,
NIT,TsModExplorer,?,"""Explorer""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsGameSaves,?,"""Saves""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,TsPlayNeverwinterNights,?,"""Play NWN""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
NIT,LpRibbon,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,TbRibbon,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,TpPlay,?,"""Play""",,,,none,,GAP?,
NIT,LpPlay,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RbnDownloadProject,?,"""Download and Install"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Neverwinter Vault Project""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnPlay,?,"""Play Neverwinter"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Nights""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnGameSaves,?,"""Manage your"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Game Saves""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnInstallUninstall,?,"""Uninstall"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Mod""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnChangeInstaller,?,"""Change Mod"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Installer Options""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnReCreateInstaller,?,"""Create Mod"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Installer""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,TpMod,?,"""Work with Mods""",,,,none,,GAP?,
NIT,LpMod,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RbnAddFiles,?,"""Move Downloaded"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Files to Selected Mod""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnUpdateDownloads,?,"""Move Compressed Files to"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Mod's Downloads Folder""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnNewMod,?,"""Create New"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Mod Folder""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnCreateInstaller,?,"""Create Mod"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Installer""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnToolset,?,"""Neverwinter"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Nights Toolset""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,TpInstallers,?,"""Work with Installers""",,,,none,,GAP?,
NIT,TableLayoutPanel1,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RbnBuildInstaller,?,"""Create Mod"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Installer""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnWizardBuilder,?,"""Mod Installer"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Wizard Builder""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnDependencyManager,?,"""Dependency"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Manager""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnMapFiles,?,"""Map"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Files""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnMapFolders,?,"""Map"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Folders""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,TpTools,?,"""Tools""",,,,none,,GAP?,
NIT,LpTools,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RbnModExplorer,?,"""Mod"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Explorer""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnInstallationManager,?,"""Installation"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Manager""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnDocOrganise,?,"""Organise Mod"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Documentation""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnPortraitManager,?,"""Portrait"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Manager""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnCharacterExplorer,?,"""Character"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Explorer""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,TpDiagnose,?,"""Diagnose""",,,,none,,GAP?,
NIT,LpDiagnose,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RbnNwnLog,?,"""View Neverwinter"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Nights Client Log""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnNwnIni,?,"""Open Neverwinter"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Nights INI File""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnNitLog,?,"""View Installer"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Tool Log File""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnDisplaySettings,?,"""View Installer Tool"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Configuration File""",,,,strong,vaultkeeper/ui/ribbon.py,Divergence,Intentional cross-platform / config-isolation omission; left visible-but-disabled by design.
NIT,RbnNwnSettingsFile,?,"""Open Enhanced"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Edition Settings""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnNwnEngineLog,?,"""View Neverwinter"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Nights Engine Log"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10)",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,TpBackup,?,"""Backup and Recovery""",,,,none,,GAP?,
NIT,LpMaintain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RbnBackupData,?,"""Backup Installer"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Tool Information""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnRestoreData,?,"""Restore Installer"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Tool Information""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnExportSettings,?,"""Export your"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Settings""",,,,strong,vaultkeeper/ui/ribbon.py,Deferred,"SharedNit/BackupManager network-share sync; low value single-machine, no NRBF writer."
NIT,RbnCreateRestorer,?,"""Create Restorer for"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Unregistered Files""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,TpCustomise,?,"""Customise""",,,,none,,GAP?,
NIT,LpCustomise,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
NIT,RbnAdvancedSettings,?,"""Advanced"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Settings""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnBasicSettings,?,"""Change Behaviour and"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""User Interface Preferences""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnFontAndColour,?,"""Change Text Size"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""and Theme Colours""",,,,strong,vaultkeeper/ui/dialogs/settings_dialog.py | vaultkeeper/ui/main_window.py | vaultkeeper/ui/ribbon.py,AUTO-PORTED,
NIT,RbnManageWorkshop,?,"""Manage Steam"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Workshop Content""",,,,strong,vaultkeeper/ui/ribbon.py,Deferred,Needs an unported subsystem/editor; tracked in handoff.
NIT,ImImages,ImageList,,,,,none,,GAP?,
NIT,TtGeneral,LazWorks.Library.Controls.ToolTipPlus,,,,,none,,GAP?,
NIT,ToolStripSeparator4,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator5,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator6,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator7,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator9,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator22,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator10,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator37,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator11,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator13,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator25,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator27,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator44,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator18,ToolStripSeparator,,,,,none,,GAP?,
NIT,DbSeparator,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator33,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator23,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator26,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator24,ToolStripSeparator,,,,,none,,GAP?,
NIT,CmMods,ContextMenuStrip,,,,,strong,vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,CmContents,ContextMenuStrip,,,,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/main_window.py,AUTO-PORTED,
NIT,CmDetails,ContextMenuStrip,,,,,none,,GAP?,
NIT,CmQuick,ContextMenuStrip,,,,,none,,GAP?,
NIT,CmModProperties,ContextMenuStrip,,,,,none,,GAP?,
NIT,ToolStripSeparator28,ToolStripSeparator,,,,,none,,GAP?,
NIT,MsRunSeparator,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator29,ToolStripSeparator,,,,,none,,GAP?,
NIT,ToolStripSeparator30,ToolStripSeparator,,,,,none,,GAP?,
